diffusion,growth,hostFloor,climateFloor,hostPower,climatePower,ap_2019,ap_2020,ap_2021,ap_2022,ap_2023,mean_average_precision,worst_year_average_precision
0.08,0.24,0.35,0.15,1.6,1.0,0.7019545732737309,0.6443659288065335,0.5645291968781415,0.5213305882255117,0.5436864744417828,0.5951733523251401,0.5213305882255117
0.13,0.13,0.35,0.35,1.0,1.6,0.6844110451753462,0.6477829249387255,0.5744111773414562,0.521743495434173,0.5472879885877239,0.5951273262954849,0.521743495434173
0.13,0.13,0.0,0.35,0.6,1.0,0.6895961178575073,0.65009229054443,0.5758829915790326,0.514409298351951,0.5452738475528873,0.5950509091771616,0.514409298351951
0.13,0.13,0.0,0.15,0.6,0.6,0.6904201384129809,0.6503838404168975,0.5749760072277793,0.5139354874109254,0.544849101521209,0.5949129149979584,0.5139354874109254
0.08,0.24,0.15,0.15,1.0,1.0,0.7007962774878664,0.6432519971379059,0.5659959191431683,0.5194364641921622,0.545043208714015,0.5949047733350236,0.5194364641921622
0.13,0.13,0.15,0.35,1.0,0.6,0.6973595386659075,0.651795045884648,0.5742485121363046,0.5075214612648749,0.5425356334932137,0.5946920382889896,0.5075214612648749
0.13,0.24,0.15,0.15,1.6,0.6,0.7181397483527423,0.6478824452625345,0.5715020297291978,0.5046075115498939,0.5308491437360441,0.5945961757260825,0.5046075115498939
0.08,0.24,0.35,0.0,0.6,1.0,0.6807656231986718,0.6445792794101713,0.5626519549347293,0.5315914838773377,0.5533298647908711,0.5945836412423563,0.5315914838773377
0.13,0.13,0.35,0.0,1.6,0.6,0.6958957239071026,0.6514076178601415,0.5724338663324028,0.5121829773068136,0.5409348399618373,0.5945710050736597,0.5121829773068136
0.13,0.13,0.35,0.35,1.6,1.0,0.6960110641608511,0.6514246018594264,0.5723632167581538,0.5123975727478722,0.540593060293095,0.5945579031638797,0.5123975727478722
0.13,0.13,0.0,0.0,1.6,1.0,0.7074360862444862,0.6430020384041232,0.5740167888558583,0.5095736290699086,0.5382988182635223,0.5944654721675797,0.5095736290699086
0.13,0.13,0.35,0.15,1.6,0.6,0.6976868249629096,0.6519571793652116,0.5712456109081553,0.5107861405385473,0.5405402668928495,0.5944432045335347,0.5107861405385473
0.13,0.13,0.15,0.0,1.6,0.6,0.7031453353844214,0.6462172008401417,0.5740395301898767,0.5084772970866042,0.5402562279070117,0.5944271182816112,0.5084772970866042
0.13,0.13,0.35,0.0,0.6,1.0,0.6765670229311108,0.6445952551445177,0.5750375601393299,0.5248333075355865,0.5510733845668694,0.5944213060634829,0.5248333075355865
0.13,0.13,0.15,0.15,0.6,1.0,0.6824859659497188,0.6479624170712814,0.5736845974203851,0.5190423228116763,0.5488744064128495,0.5944099419331822,0.5190423228116763
0.13,0.13,0.15,0.35,1.6,1.0,0.7031512409427328,0.6462413773995951,0.574507917932175,0.5071571876215184,0.5402307455815972,0.5942576938955237,0.5071571876215184
0.08,0.24,0.15,0.0,1.6,1.0,0.7120830724449144,0.6429804681704022,0.5622264196157822,0.516222954979093,0.5375368963832027,0.594209962318679,0.516222954979093
0.13,0.24,0.0,0.0,1.6,0.6,0.7288476120905001,0.6456080559195237,0.5669886260430806,0.5034454613233781,0.5260259779851287,0.5941831466723223,0.5034454613233781
0.13,0.13,0.0,0.35,1.6,1.6,0.7074360862444862,0.6430952242519633,0.5749108988188041,0.5084418939858331,0.5370188037536214,0.5941805814109417,0.5084418939858331
0.13,0.13,0.35,0.35,0.6,1.6,0.6765670229311108,0.6446243802056776,0.5753884490651768,0.5235003851715102,0.550718397831842,0.5941597270410635,0.5235003851715102
0.08,0.13,0.0,0.0,1.0,1.6,0.6958352339055484,0.6373104659417095,0.5718357843204238,0.5176971650752304,0.5474735584392861,0.5940304415364397,0.5176971650752304
0.13,0.13,0.35,0.15,1.0,1.0,0.6840093109742297,0.6479865403143511,0.5736632644679255,0.5173616592514734,0.5468742375332031,0.5939790025082365,0.5173616592514734
0.08,0.24,0.35,0.35,0.6,1.6,0.6813904730834839,0.644333424130947,0.5626485286350749,0.5287339596919179,0.5524582250273046,0.5939129221137456,0.5287339596919179
0.13,0.24,0.0,0.35,1.6,1.0,0.7288476120905001,0.6456166382634355,0.5671672226350587,0.5021507636544529,0.5257665773707221,0.5939097628028339,0.5021507636544529
0.08,0.24,0.0,0.15,1.6,1.6,0.7188961758203942,0.637288084676489,0.5633078391039209,0.5179680769406599,0.5320543044810765,0.5939028962045081,0.5179680769406599
0.13,0.24,0.15,0.35,1.6,0.6,0.7210704832229418,0.6492692664943084,0.5711250798393337,0.4991947998576241,0.528742324509439,0.5938803907847294,0.4991947998576241
0.08,0.24,0.15,0.0,0.6,0.6,0.6937637929765895,0.6434009390786884,0.5677410459112577,0.5162176910712003,0.5479519118164659,0.5938150761708403,0.5162176910712003
0.08,0.24,0.15,0.35,1.6,1.6,0.7119716642452709,0.6420220830774126,0.5630258120009338,0.5152381676549336,0.5366430735512429,0.5937801601059588,0.5152381676549336
0.08,0.24,0.0,0.15,0.6,0.6,0.6986972347886086,0.6430437031109043,0.5698320129320854,0.5106581455354722,0.5465517865674494,0.5937565765869041,0.5106581455354722
0.13,0.13,0.0,0.35,0.6,0.6,0.6903064897815088,0.6498781270739182,0.5729272376651486,0.5103192724360014,0.5450679917192134,0.5936998237351581,0.5103192724360014
0.08,0.24,0.15,0.35,0.6,1.0,0.6937637929765895,0.6434069098152905,0.5680325518380946,0.5155426848629415,0.5475822882341778,0.5936656455454188,0.5155426848629415
0.13,0.13,0.35,0.35,1.6,0.6,0.6972770632274308,0.6510299527615069,0.5724287685512849,0.5064400208262176,0.540643669442226,0.5935638949617332,0.5064400208262176
0.13,0.13,0.15,0.15,1.6,0.6,0.704076707933441,0.6459632832286094,0.5726184220891833,0.506010695824866,0.538998001086252,0.5935334220324704,0.506010695824866
0.13,0.13,0.0,0.15,1.6,1.0,0.7078923124934491,0.6424715792472513,0.5738482182167367,0.5063389405770752,0.5368732834174069,0.5934848667903838,0.5063389405770752
0.08,0.24,0.15,0.0,1.0,0.6,0.700819118970246,0.6436568090917482,0.5659552417981399,0.5127874282393862,0.5435820867628497,0.5933601369724739,0.5127874282393862
0.13,0.13,0.15,0.35,1.6,0.6,0.7049776612001232,0.645819696870533,0.5722675499947074,0.5043333337666085,0.5393034973829494,0.5933403478429844,0.5043333337666085
0.08,0.13,0.0,0.0,0.6,1.6,0.6875777203721127,0.6361831110628152,0.567182085307447,0.5225898888206677,0.5528270967986887,0.5932719804723463,0.5225898888206677
0.13,0.13,0.35,0.15,0.6,1.0,0.6765424253829443,0.6448121733791388,0.5756196504218068,0.5192782671763626,0.5499072462348331,0.5932319525190171,0.5192782671763626
0.08,0.24,0.0,0.0,1.0,0.6,0.7076395465563723,0.6408883622292775,0.5651847535703569,0.5120452362964143,0.5398206849546328,0.5931157167214107,0.5120452362964143
0.08,0.24,0.0,0.35,1.0,1.0,0.7076395465563723,0.6409404819382117,0.566183985353058,0.51120861593296,0.5395720260286931,0.593108931161859,0.51120861593296
0.08,0.13,0.15,0.0,1.0,1.6,0.6925391727160761,0.6356749408374808,0.5674476878706759,0.5212870242984955,0.5479966063714763,0.5929890864188408,0.5212870242984955
0.08,0.24,0.35,0.0,1.0,0.6,0.6953342156001744,0.6411449057252098,0.56699492356268,0.5153683178997674,0.5448694987621676,0.5927423723099998,0.5153683178997674
0.08,0.24,0.15,0.15,0.6,0.6,0.6946259798308373,0.6452995740058467,0.5667949014996642,0.5116386431687096,0.5452356561982926,0.5927189509406701,0.5116386431687096
0.08,0.24,0.15,0.35,1.0,1.0,0.700819118970246,0.6427193427404482,0.5652986209443225,0.5116076020698248,0.5430915506964716,0.5927072470842626,0.5116076020698248
0.08,0.13,0.0,0.15,1.0,1.6,0.6965070663620844,0.6370678777159109,0.571094893587181,0.5122848766452642,0.5465094024666037,0.5926928233554088,0.5122848766452642
0.08,0.24,0.35,0.35,1.0,1.0,0.6953342156001744,0.6414182216784517,0.5667357577925871,0.5150248581984196,0.5446885090701548,0.5926403124679576,0.5150248581984196
0.13,0.13,0.15,0.0,0.6,0.6,0.6801898573548799,0.6472355069798833,0.5740651874703557,0.514754148878911,0.5467330046122425,0.5925955410592545,0.514754148878911
0.13,0.13,0.35,0.0,1.0,0.6,0.6841758654754224,0.6463417905386056,0.5725157726966209,0.5143877440039483,0.5449787782559913,0.5924799901941177,0.5143877440039483
0.08,0.24,0.35,0.15,0.6,1.0,0.6785891293003163,0.6423617986496334,0.5644291855563484,0.5258576668830016,0.5511172773391455,0.592471011545689,0.5258576668830016
0.08,0.13,0.15,0.0,1.6,1.6,0.6972216337994026,0.6366607049943954,0.570210537600357,0.5131432730400055,0.5451098221144625,0.5924691943097246,0.5131432730400055
0.13,0.13,0.35,0.35,1.0,1.0,0.6841841394617088,0.6463322384549142,0.5722501198063966,0.5146165742592818,0.5449035097017045,0.5924573163368011,0.5146165742592818
0.13,0.13,0.15,0.35,0.6,1.0,0.6801898573548799,0.6467171483530374,0.573793024540699,0.5146283992465276,0.5468253584404296,0.5924307575871147,0.5146283992465276
0.08,0.24,0.15,0.35,0.6,0.6,0.6945396456100059,0.6450837832800101,0.567504221940657,0.5103752220840074,0.5443026338538602,0.5923611013537081,0.5103752220840074
0.13,0.06,0.0,0.0,1.6,1.6,0.698444619901932,0.6448969254849115,0.5708802774432974,0.5080203712373849,0.539537018423163,0.5923558424981378,0.5080203712373849
0.13,0.24,0.0,0.15,1.6,0.6,0.7288476120905001,0.64486181346398,0.5655287172135273,0.4992753350391242,0.5231908910388736,0.5923408737692011,0.4992753350391242
0.13,0.13,0.15,0.15,0.6,0.6,0.6825115741657608,0.6467570093614127,0.5729267616361989,0.5123341851339842,0.547086298174621,0.5923231656943955,0.5123341851339842
0.08,0.24,0.35,0.35,1.6,1.0,0.7012974648681486,0.6412516169559419,0.5648885502970321,0.5122686821767073,0.5417239359996547,0.592286050059497,0.5122686821767073
0.13,0.06,0.0,0.15,1.6,1.6,0.6983332117022885,0.644488658351196,0.5708066301981355,0.5094847359341101,0.5382664930436413,0.5922759458458742,0.5094847359341101
0.08,0.24,0.15,0.15,1.6,1.0,0.7119624468831124,0.6414489564523957,0.5612816515969897,0.5117973296572847,0.5348174188492143,0.5922615606877993,0.5117973296572847
0.08,0.24,0.35,0.0,1.6,0.6,0.7012974648681486,0.641297739745288,0.5638233732581495,0.5128003318588504,0.5417879220850671,0.5922013663631007,0.5128003318588504
0.13,0.13,0.0,0.0,1.6,0.6,0.7078923124934491,0.6428734108703011,0.5729453693386947,0.5014655943160876,0.5358150171109647,0.5921983408258994,0.5014655943160876
0.13,0.13,0.0,0.35,1.6,1.0,0.7078923124934491,0.6428824250379214,0.5729127723909327,0.5011235522760008,0.5359200439372519,0.5921462212271111,0.5011235522760008
0.08,0.13,0.35,0.0,1.6,1.6,0.6920475763070086,0.6346631196465662,0.5676317345199233,0.5202148405791044,0.5460977868120305,0.5921310115729266,0.5202148405791044
0.13,0.13,0.35,0.15,1.0,0.6,0.6853265236965687,0.646340838067315,0.57140527996593,0.5135623701188075,0.5437133718177847,0.5920696767332811,0.5135623701188075
0.13,0.13,0.15,0.35,0.6,0.6,0.6827317685800349,0.646775620516725,0.5732398216065734,0.5115246766091637,0.5460254810628532,0.59205947367507,0.5115246766091637
0.08,0.24,0.0,0.35,0.6,0.6,0.6984281228573251,0.6428661279447249,0.5690429187083066,0.5052397935804529,0.5444517619521183,0.5920057450085856,0.5052397935804529
0.13,0.13,0.0,0.15,1.6,0.6,0.7076543252374555,0.6435779968899401,0.5720038577454283,0.4995440957827666,0.5371870623380786,0.5919934675987337,0.4995440957827666
0.13,0.06,0.15,0.0,1.6,1.6,0.6884145821300821,0.6447159399760863,0.570840128545045,0.5136299039213436,0.542314236823627,0.5919829582792369,0.5136299039213436
0.13,0.13,0.35,0.35,0.6,1.0,0.6774905931471532,0.644501137180064,0.5731748108688969,0.5160618159884363,0.5485380107403033,0.5919532735849706,0.5160618159884363
0.08,0.24,0.35,0.35,0.6,1.0,0.6811373257541781,0.6415996323002662,0.5651660491764815,0.5226367190148266,0.5491588601631268,0.5919397172817759,0.5226367190148266
0.13,0.06,0.0,0.0,1.0,1.6,0.6820058372557134,0.6451439046719262,0.5734406246430932,0.514208523993406,0.5448298905700593,0.5919257562268397,0.514208523993406
0.08,0.13,0.0,0.15,0.6,1.6,0.6882153936962645,0.6347562447697565,0.5680983415504391,0.5173959086490889,0.5507645438569607,0.5918460865045019,0.5173959086490889
0.13,0.13,0.35,0.0,0.6,0.6,0.6774791683832773,0.6444926568544195,0.5723108637844998,0.5161514251711583,0.5486698530452992,0.5918207934477308,0.5161514251711583
0.08,0.24,0.15,0.15,1.0,0.6,0.7012406418917688,0.6421329898414777,0.5669683879515952,0.5067853769942934,0.541577266331504,0.5917409326021279,0.5067853769942934
0.08,0.13,0.15,0.15,1.0,1.6,0.693330822914418,0.6359553491342445,0.5671377637645963,0.515382907436041,0.5464098817630596,0.591643345002472,0.515382907436041
0.13,0.13,0.35,0.35,1.0,0.6,0.6850271266129692,0.6458886146617819,0.5726184150493634,0.5112355204311922,0.5428756322981936,0.5915290618107001,0.5112355204311922
0.13,0.06,0.0,0.0,1.6,1.0,0.6983268828287014,0.6447316200805405,0.57063270530386,0.5060753213606897,0.5376767607074784,0.591488658056254,0.5060753213606897
0.13,0.13,0.35,0.15,0.6,0.6,0.6774689771966155,0.6428514495973877,0.5735741836923761,0.51462806426546,0.5486503487222333,0.5914346046948145,0.51462806426546
0.08,0.24,0.35,0.15,1.0,0.6,0.695310392519708,0.6410485108843922,0.5666054220759678,0.5107444761307797,0.5428045611764944,0.5913026725574684,0.5107444761307797
0.13,0.06,0.0,0.35,1.6,1.6,0.6983268828287014,0.644010602227432,0.570839911716487,0.5053090749305202,0.5375801398055761,0.5912133223017433,0.5053090749305202
0.13,0.13,0.0,0.35,1.6,0.6,0.7079953312050599,0.6434128186277588,0.5713727392817914,0.4949986807921161,0.5382023634608872,0.5911963866735228,0.4949986807921161
0.08,0.13,0.0,0.0,1.6,1.6,0.7009312779396871,0.6332930430248089,0.5669950499557505,0.5120668979103336,0.542631285495457,0.5911835108652075,0.5120668979103336
0.08,0.24,0.35,0.0,0.6,0.6,0.6811373257541781,0.6415840600614701,0.5647518370246051,0.5189996360442134,0.5490220121800462,0.5910989742129026,0.5189996360442134
0.08,0.13,0.15,0.15,1.6,1.6,0.6967686693383061,0.636000497149455,0.5689571601093519,0.5106395450157291,0.5419957461054616,0.5908723235436607,0.5106395450157291
0.08,0.13,0.35,0.15,1.6,1.6,0.6936037406141937,0.6347197826133747,0.5668768934184593,0.5136631354076382,0.5451718390178412,0.5908070782143015,0.5136631354076382
0.13,0.06,0.15,0.15,1.6,1.6,0.6880932489867254,0.6443901367242274,0.5690630496985345,0.511603801399321,0.5408053444898122,0.5907911162597241,0.511603801399321
0.08,0.13,0.0,0.0,1.0,1.0,0.6962749988020779,0.6376205992981067,0.5685382994187661,0.508135512714654,0.5432756637864421,0.5907690148040093,0.508135512714654
0.13,0.24,0.0,0.35,1.6,0.6,0.730336682239414,0.6430876406597079,0.563843502937624,0.49554876683112753,0.5209594007459917,0.590755198682773,0.49554876683112753
0.08,0.24,0.0,0.0,1.6,1.0,0.7188191797614246,0.6381850478777327,0.5589305972117581,0.5099560072630178,0.527857651477683,0.5907496967183232,0.5099560072630178
0.08,0.24,0.35,0.15,1.6,0.6,0.7020457851752924,0.6406592798827199,0.5656860701599121,0.5054242746336298,0.5396640006938408,0.590695882109079,0.5054242746336298
0.08,0.24,0.0,0.15,1.0,0.6,0.7076121567495955,0.6398981986129162,0.5646277945193001,0.5046301519562024,0.5365691788383986,0.5906674961352826,0.5046301519562024
0.08,0.24,0.35,0.35,1.0,0.6,0.6961011889711994,0.6428600709570811,0.5667285493819237,0.505472982667423,0.5416698446001619,0.5905665273155579,0.505472982667423
0.13,0.06,0.0,0.15,1.6,1.0,0.6983126945882812,0.6435203626294539,0.5703870472040254,0.503465939201709,0.5369159994136623,0.5905204086074264,0.503465939201709
0.13,0.13,0.35,0.35,0.6,0.6,0.6787242919505203,0.6412604984483027,0.5735287371134479,0.5116359129912265,0.547290890288936,0.5904880661584867,0.5116359129912265
0.13,0.06,0.0,0.15,1.0,1.6,0.6806914290457213,0.643844325255924,0.5726972747522622,0.5113362328727291,0.543603064379648,0.590434465261257,0.5113362328727291
0.08,0.24,0.15,0.35,1.0,0.6,0.702042662862399,0.6424272215126029,0.5664223217860994,0.5023289443705292,0.5387405069570803,0.5903923314977421,0.5023289443705292
0.08,0.24,0.0,0.35,1.6,1.6,0.7188191797614246,0.6382056991537641,0.5593290200360437,0.5074620847820359,0.527611790494159,0.5902855548454855,0.5074620847820359
0.08,0.24,0.35,0.15,0.6,0.6,0.6811164043892707,0.6389399645557514,0.5658246446490824,0.5185600818475102,0.5469585254834604,0.5902799241850151,0.5185600818475102
0.13,0.06,0.15,0.0,1.0,1.6,0.6802883958575602,0.6402970966992951,0.5714943489222323,0.5148155215556939,0.5443030013086209,0.5902396728686805,0.5148155215556939
0.13,0.06,0.0,0.35,1.6,1.0,0.6978532423523496,0.6437231347348069,0.5712657517123826,0.5011961360327748,0.5369997681772063,0.590207606601904,0.5011961360327748
0.08,0.13,0.0,0.35,1.0,1.6,0.6962749988020779,0.6376274775957711,0.5677459855738292,0.5059416947174541,0.5429597930736572,0.5901099899525579,0.5059416947174541
0.13,0.06,0.0,0.0,0.6,1.6,0.6746144272823587,0.6410641966390963,0.5725874035368158,0.5150132051261164,0.5470982734846428,0.5900755012138059,0.5150132051261164
0.13,0.06,0.0,0.0,1.6,0.6,0.6960150070582319,0.6437231347348069,0.5712354704687811,0.5016176240725839,0.5369130266068453,0.5899008525882498,0.5016176240725839
0.08,0.13,0.15,0.0,1.0,1.0,0.6933361039808096,0.6345375230585116,0.5673542819091516,0.5103562589990029,0.5437455978037017,0.5898659531502355,0.5103562589990029
0.13,0.06,0.0,0.15,1.6,0.6,0.696811051971924,0.6437438884921279,0.5720398699193926,0.4995327666825271,0.5364210542608576,0.5897097262653659,0.4995327666825271
0.13,0.06,0.15,0.0,1.6,1.0,0.6875775715321857,0.643250852120874,0.5690007054033188,0.5085578967699206,0.5398992056758466,0.5896572463004291,0.5085578967699206
0.13,0.06,0.35,0.0,1.6,1.6,0.6798662876468012,0.6393343181815666,0.5713085219747357,0.5143023846700479,0.5433620171809529,0.5896347059308209,0.5143023846700479
0.08,0.13,0.0,0.0,0.6,1.0,0.6868280715296742,0.6360105267842867,0.5664817783141913,0.5105324346251466,0.5478550549917722,0.5895415732490142,0.5105324346251466
0.08,0.13,0.0,0.15,1.6,1.6,0.7016546518031489,0.6314073835230122,0.5652348408372035,0.5082972652336545,0.54104097554728,0.5895270233888599,0.5082972652336545
0.08,0.24,0.15,0.0,1.6,0.6,0.7119470835597334,0.6393433933678623,0.5610233230435804,0.5046961492525193,0.5301616090397713,0.5894343116526933,0.5046961492525193
0.08,0.13,0.0,0.15,1.0,1.0,0.6963762382552008,0.636729717644276,0.5672899757764983,0.5045291989133716,0.5421519571085468,0.5894154175395787,0.5045291989133716
0.08,0.24,0.15,0.35,1.6,1.0,0.7119470835597334,0.6394887192709433,0.5600284025325556,0.5046580570643203,0.5305141411397472,0.58932728071346,0.5046580570643203
0.08,0.24,0.0,0.15,1.6,1.0,0.7198251803901552,0.6373119959299456,0.5578532358806685,0.5046405900306509,0.5269801195297392,0.5893222243522318,0.5046405900306509
0.13,0.06,0.15,0.35,1.6,1.6,0.6875775715321857,0.6426496670293977,0.5698990777288491,0.5071270344556493,0.5393012316986998,0.5893109164889563,0.5071270344556493
0.08,0.13,0.15,0.35,1.0,1.6,0.6933361039808096,0.6345699040694551,0.5669060826712,0.5078344210119708,0.5437492886100582,0.5892791600686987,0.5078344210119708
0.13,0.06,0.0,0.15,0.6,1.6,0.6746089810152301,0.6406758353145462,0.5739990748233492,0.5108830445848331,0.5455305761541862,0.5891395023784289,0.5108830445848331
0.13,0.06,0.0,0.0,1.0,1.0,0.6806744375878373,0.6420602187967358,0.5716155719684305,0.5084007444590483,0.5426044325579823,0.5890710810740067,0.5084007444590483
0.13,0.06,0.0,0.35,1.0,1.6,0.6806744375878373,0.6420902212323799,0.5715655363389341,0.5080781554698333,0.5424096513728042,0.5889636004003578,0.5080781554698333
0.08,0.13,0.35,0.0,1.0,1.6,0.6777284778005715,0.6329431655434655,0.564163071899643,0.5209797263540004,0.5488573649256531,0.5889343613046668,0.5209797263540004
0.13,0.06,0.0,0.35,1.6,0.6,0.6967948011810966,0.6408813536882783,0.5707937647468082,0.4992680474578023,0.5367441113966495,0.588896415694127,0.4992680474578023
0.08,0.13,0.0,0.35,0.6,1.6,0.6868226757491745,0.6360105267842867,0.5662586125331781,0.5083593930916118,0.5468973891249912,0.5888697194566486,0.5083593930916118
0.08,0.13,0.15,0.0,0.6,1.6,0.675787034903585,0.6320500041799008,0.5637500622141234,0.5228252556769637,0.5494631914123175,0.5887751096773781,0.5228252556769637
0.13,0.06,0.15,0.15,1.6,1.0,0.6876719568861199,0.6413483300822562,0.5689781879444965,0.5067204985633037,0.5390584240978425,0.5887554795148037,0.5067204985633037
0.08,0.24,0.0,0.35,1.0,0.6,0.7074854192111433,0.6398786856856343,0.5627119656826581,0.49894233104681585,0.5341029914773135,0.588624278620713,0.49894233104681585
0.08,0.13,0.35,0.0,1.6,1.0,0.6940538821539409,0.6334098241197719,0.5650006705092385,0.5089939751828052,0.5416555255646477,0.5886227755060809,0.5089939751828052
0.08,0.13,0.15,0.0,1.6,1.0,0.6967541034192201,0.6348027099903104,0.5660995487801032,0.5041290041105813,0.5409802628876063,0.5885531258375641,0.5041290041105813
0.08,0.24,0.35,0.35,1.6,0.6,0.7025414556940958,0.6393285601361774,0.5642433214583981,0.4988703903789612,0.536988532926661,0.5883944521188587,0.4988703903789612
0.13,0.06,0.15,0.0,0.6,1.6,0.6717096160903362,0.6380336280772255,0.5714347882490111,0.5139895760362382,0.5467556680789937,0.588384655306361,0.5139895760362382
0.13,0.06,0.0,0.15,1.0,1.0,0.680570293366046,0.6412131999033727,0.5712874884444453,0.5069303322215529,0.5418078365937247,0.5883618301058282,0.5069303322215529
0.13,0.06,0.35,0.15,1.6,1.6,0.6792561203767497,0.6386471970837863,0.5708063482647971,0.5113343986794985,0.5416132767862977,0.5883314682382259,0.5113343986794985
0.08,0.24,0.35,0.35,0.6,0.6,0.6811386929499764,0.6391522089405409,0.5649449455374165,0.5127110813956622,0.5436868959430337,0.5883267649533259,0.5127110813956622
0.08,0.13,0.0,0.15,0.6,1.0,0.6874415901363691,0.6343261637342978,0.5661679089267869,0.5065707822488299,0.5463801089268356,0.588177310794624,0.5065707822488299
0.08,0.13,0.0,0.0,1.6,1.0,0.7022830679810603,0.6305133969950342,0.5655042180096397,0.5032493957963916,0.5391589906327057,0.5881418138829664,0.5032493957963916
0.13,0.06,0.15,0.15,1.0,1.6,0.6769393111163592,0.6396678582129135,0.5703124379607004,0.5102596127165863,0.54328218286187,0.5880922805736859,0.5102596127165863
0.08,0.13,0.35,0.35,1.6,1.6,0.6940538821539409,0.6334256642643674,0.5650831480750175,0.5066338642645305,0.5410526882963673,0.5880498494108448,0.5066338642645305
0.08,0.13,0.0,0.0,1.0,0.6,0.6968072491870106,0.6357148292232975,0.5668627263787104,0.4997493108175814,0.5408504409605446,0.5879969113134289,0.4997493108175814
0.08,0.13,0.15,0.35,1.6,1.6,0.6967541034192201,0.6348399040586329,0.5656693897523136,0.5016220802815183,0.5408964866571109,0.5879563928337592,0.5016220802815183
0.08,0.13,0.35,0.15,1.0,1.6,0.6770756933867501,0.632284134919862,0.5663870441220481,0.5156407463032597,0.5480073016038616,0.5878789840671563,0.5156407463032597
0.13,0.06,0.15,0.0,1.6,0.6,0.6869168994714437,0.6410030948454772,0.5693798298331115,0.5032045587495032,0.5387005210193024,0.5878409807837677,0.5032045587495032
0.13,0.06,0.35,0.0,1.0,1.6,0.672670244505524,0.6357016987595134,0.5713850960632457,0.5135930557524258,0.545759335761491,0.5878218861684399,0.5135930557524258
0.08,0.13,0.15,0.15,1.0,1.0,0.6934902436338872,0.6322014987097774,0.5657922988460259,0.5054782483267498,0.542140675455441,0.5878205929943763,0.5054782483267498
0.13,0.06,0.15,0.35,1.6,1.0,0.6869168994714437,0.6410030948454772,0.5691693482145211,0.5031311573368367,0.5386325877882365,0.5877706175313031,0.5031311573368367
0.08,0.13,0.0,0.35,1.0,1.0,0.6968072491870106,0.6351662398816047,0.5669016919518471,0.4992153047254962,0.5406694140867637,0.5877519799665445,0.4992153047254962
0.08,0.13,0.15,0.15,1.6,1.0,0.697049156356224,0.6347022326148557,0.5654410941279461,0.5009926069881828,0.5397900578606359,0.5875950295895689,0.5009926069881828
0.13,0.06,0.15,0.15,0.6,1.6,0.6725410228572114,0.6372708296206222,0.5732287340448012,0.5085146383820841,0.5463390034201279,0.5875788456649693,0.5085146383820841
0.08,0.13,0.0,0.35,1.6,1.6,0.7021716597814168,0.6305733087639346,0.565966750620514,0.500272215773944,0.5386781299864541,0.5875324129852527,0.500272215773944
0.13,0.06,0.0,0.0,0.6,1.0,0.673418257159228,0.6389285119502774,0.5730255323139214,0.5068854973847667,0.5450053849919994,0.5874526367600386,0.5068854973847667
0.08,0.13,0.15,0.15,0.6,1.6,0.676497667961783,0.6298133319603347,0.566292780959648,0.5161890408585506,0.5483766686000471,0.5874338980680727,0.5161890408585506
0.13,0.06,0.0,0.35,1.0,1.0,0.6794656700931417,0.6403407535443197,0.5715124731491416,0.5048811120438462,0.5409127933548362,0.5874225604370571,0.5048811120438462
0.08,0.13,0.35,0.15,1.6,1.0,0.6937665986935985,0.633326777757262,0.5640712542857195,0.5054893481769085,0.5404348127582022,0.5874177583343381,0.5054893481769085
0.13,0.06,0.0,0.15,1.0,0.6,0.6803994715807807,0.6397528350619421,0.5717588348550967,0.5038636658990812,0.5410164839510042,0.587358258269581,0.5038636658990812
0.13,0.06,0.35,0.0,0.6,1.6,0.6704003059206876,0.6337139472917468,0.5708998605860901,0.5136219855053781,0.5479115502500012,0.5873095299107808,0.5136219855053781
0.08,0.13,0.0,0.15,1.0,0.6,0.6968072491870106,0.6352225541984824,0.5668768870460841,0.4966761289126607,0.5408394815342724,0.5872844601757021,0.4966761289126607
0.08,0.13,0.0,0.35,0.6,1.0,0.6886849411365803,0.6331719711212462,0.5633254605656399,0.506534230405435,0.5445584471916706,0.5872550100841144,0.506534230405435
0.08,0.13,0.0,0.0,0.6,0.6,0.6874191155781666,0.6334223677933687,0.5635776644454676,0.5069208652080105,0.5449021576807148,0.5872484341411457,0.5069208652080105
0.13,0.06,0.0,0.0,1.0,0.6,0.6796034266670888,0.6403231505855402,0.5705815649455157,0.5050764468290745,0.5406333264414175,0.5872435830937274,0.5050764468290745
0.08,0.13,0.35,0.0,0.6,1.6,0.673618433992091,0.6294331169265742,0.5624287131192577,0.5204466136119428,0.550186512751298,0.5872226780802328,0.5204466136119428
0.13,0.06,0.15,0.15,1.6,0.6,0.686323920344309,0.6400960692325759,0.5688735465932098,0.5027321134187009,0.5380271385830331,0.5872105576343658,0.5027321134187009
0.13,0.06,0.0,0.35,0.6,1.6,0.673418257159228,0.6389662760272574,0.5722219792544333,0.5064340114455687,0.5449829746688037,0.5872046997110582,0.5064340114455687
0.13,0.06,0.15,0.35,1.0,1.6,0.6769473447754539,0.6391281254850752,0.5690720148673232,0.5079600670420842,0.5428199944944389,0.587185509332875,0.5079600670420842
0.13,0.06,0.0,0.35,0.6,1.0,0.6745047964572138,0.6398480125192932,0.5718152763217502,0.5048476428170919,0.5448812999649199,0.5871794056160538,0.5048476428170919
